qid	query	matched_qid	matched_query	rank
883915	what other brain proteins can cause dementia	549391	what accelerates dementia	79
883915	what other brain proteins can cause dementia	730086	what is childhood dementia	80
883915	what other brain proteins can cause dementia	171781	does stress affect amyloidosis	81
883915	what other brain proteins can cause dementia	519900	thinking disorders symptoms	82
883915	what other brain proteins can cause dementia	141599	describe how diseases that affect the brain or spinal cord cause dementia.	83
883915	what other brain proteins can cause dementia	997964	where is the temple mental health center	84
883915	what other brain proteins can cause dementia	621258	what diseases can lead to amnesia	85
883915	what other brain proteins can cause dementia	194038	genetic cause of intellectual disability	86
883915	what other brain proteins can cause dementia	203461	hippocampal sclerosis	87
883915	what other brain proteins can cause dementia	452909	metabolic causes of ataxia	88
883915	what other brain proteins can cause dementia	22896	are high cholesterol and underactive thyroid linked	89
883915	what other brain proteins can cause dementia	719544	what is are causes of als	90
883915	what other brain proteins can cause dementia	709816	what is als disease	91
883915	what other brain proteins can cause dementia	63904	can alzheimer's cause dizziness	92
883915	what other brain proteins can cause dementia	804653	what is the als disease	93
883915	what other brain proteins can cause dementia	587255	what causes dominant diseases	94
883915	what other brain proteins can cause dementia	585086	what causes a warped mind?	95
883915	what other brain proteins can cause dementia	884942	what part of the body system is affected by dementia	96
883915	what other brain proteins can cause dementia	421074	is plaque in the brain from cholesterol	97
883915	what other brain proteins can cause dementia	163749	does benadry cause dementia	98
883915	what other brain proteins can cause dementia	74487	can the mind heal the body	99
883915	what other brain proteins can cause dementia	738423	what is dementia why it happens	100
88495	causes of stroke?	592174	what causes strokes?	1
88495	causes of stroke?	592173	what causes stroke??	2
88495	causes of stroke?	873066	what leads to stroke	3
88495	causes of stroke?	85041	causes for stroke	4
88495	causes of stroke?	810174	what is the cause of a stroke	5
88495	causes of stroke?	567961	what are the causes of stroke	6
88495	causes of stroke?	160594	do you know what causes stroke	7
88495	causes of stroke?	438341	leading causes of strokes among young adults	8
88495	causes of stroke?	800356	what is stroke?	9
88495	causes of stroke?	601331	what could cause a stroke	10
88495	causes of stroke?	592879	what causes tia strokes	11
88495	causes of stroke?	556236	what are causes of mild strokes	12
88495	causes of stroke?	800352	what is stroke	13
88495	causes of stroke?	504421	stroke definition causes treatment	14
88495	causes of stroke?	876711	what mean stroke	15
88495	causes of stroke?	12392	afib stroke what causes	16
88495	causes of stroke?	717430	what is an stroke	17
88495	causes of stroke?	504424	stroke meaning	18
88495	causes of stroke?	1175112	is a stroke caused by the nervous system	19
88495	causes of stroke?	593743	what causes you to have a stroke in your face	20
88495	causes of stroke?	648705	what does strokes gained mean	21
88495	causes of stroke?	913860	what type of people are affected by strokes	22
88495	causes of stroke?	592172	what causes stroke in tcm?	23
88495	causes of stroke?	815545	what is the definition of stroke	24
88495	causes of stroke?	770103	what is meant by the term stroke quizlet	25
88495	causes of stroke?	584972	what causes a stroke after surgery	26
88495	causes of stroke?	456706	most common cause of ischemic stroke	27
88495	causes of stroke?	647364	what does s/p stroke mean	28
88495	causes of stroke?	178873	effects of pons stroke	29
88495	causes of stroke?	944809	when do the majority of strokes occur	30
88495	causes of stroke?	855975	what is tia stroke	31
88495	causes of stroke?	70403	can intracranial pressure cause a stroke	32
88495	causes of stroke?	549778	what actually happens in stroke	33
88495	causes of stroke?	159174	do strokes cause pain	34
88495	causes of stroke?	86590	causes of frontal lobe stroke	35
88495	causes of stroke?	178450	effects after stroke	36
88495	causes of stroke?	148834	difference between stroke and tia	37
88495	causes of stroke?	87047	causes of ischemic  strokes in women	38
88495	causes of stroke?	1065242	why do nsaids cause strokes	39
88495	causes of stroke?	701812	what is a stroke dr called	40
88495	causes of stroke?	506340	symptom of stroke	41
88495	causes of stroke?	760889	what is ischemic stroke	42
88495	causes of stroke?	184501	f.a.c.e stroke symptoms	43
88495	causes of stroke?	67010	can emotional stress cause a stroke	44
88495	causes of stroke?	665588	what happens during a stroke?	45
88495	causes of stroke?	154950	do aneurysms cause strokes	46
88495	causes of stroke?	1065689	why do stroke patients receive lipitor	47
88495	causes of stroke?	836013	what is the nature of a stroke	48
88495	causes of stroke?	86729	causes of heat stroke	49
88495	causes of stroke?	74061	can stroke cause macular degeneration?	50
88495	causes of stroke?	84185	cause of cerebral atherosclerosis	51
88495	causes of stroke?	674937	what is a bleeding stroke	52
88495	causes of stroke?	472748	pediatric stroke alert causes	53
88495	causes of stroke?	287266	how many known cases are there of strokes	54
88495	causes of stroke?	1014986	which of the following is a risk factor of stroke	55
88495	causes of stroke?	583717	what cause brain stem stroke	56
88495	causes of stroke?	85382	causes of arterial disease	57
88495	causes of stroke?	127611	define stroke for cars	58
88495	causes of stroke?	1012600	which kind of stroke occurs when an artery supplying blood is blocked by a blood clot?	59
88495	causes of stroke?	592880	what causes tias	60
88495	causes of stroke?	78151	can you have a stroke and not know it	61
88495	causes of stroke?	701814	what is a stroke in the eye called?	62
88495	causes of stroke?	592370	what causes swollen feet after stroke	63
88495	causes of stroke?	88742	causes of tia mini stroke	64
88495	causes of stroke?	529975	types of stroke	65
88495	causes of stroke?	686576	what is a heart stroke	66
88495	causes of stroke?	1162298	cause of hiccups after stroke	67
88495	causes of stroke?	508815	symptoms of stroke	68
88495	causes of stroke?	541931	watershed stroke causes	69
88495	causes of stroke?	701813	what is a stroke engine	70
88495	causes of stroke?	592171	what causes stroke in tcm	71
88495	causes of stroke?	488277	residual effects after a stroke	72
88495	causes of stroke?	584628	what causes a heat stroke	73
88495	causes of stroke?	914746	what type of stroke is the most common? quizlet	74
88495	causes of stroke?	592170	what causes stroke in optic nerve	75
88495	causes of stroke?	914743	what type of stroke causes apd	76
88495	causes of stroke?	573592	what are the signs of an impending stroke	77
88495	causes of stroke?	585470	what causes artery disease	78
88495	causes of stroke?	584691	what causes a major brain stroke	79
88495	causes of stroke?	86215	causes of elevated bp	80
88495	causes of stroke?	964586	when you have a stroke what happens to the body	81
88495	causes of stroke?	915863	what types of stroke can be claimed as, secondary conditions?	82
88495	causes of stroke?	584974	what causes a stroke and a brain aneurysm?	83
88495	causes of stroke?	66316	can dehydration cause stroke	84
88495	causes of stroke?	584975	what causes a stroke in a cat	85
88495	causes of stroke?	867560	what kind of doctor treats strokes	86
88495	causes of stroke?	225162	how does a stroke affect the circulatory system	87
88495	causes of stroke?	85105	causes genetic brain stroke	88
88495	causes of stroke?	74060	can stroke be a cause of dementia	89
88495	causes of stroke?	162432	does a stroke present with mouth pain	90
88495	causes of stroke?	87502	causes of multi embolic stroke	91
88495	causes of stroke?	1052760	who stroke statistics	92
88495	causes of stroke?	63288	can a stroke affect the hypothalamus	93
88495	causes of stroke?	575574	what are the warning signs of a stroke	94
88495	causes of stroke?	27499	aspirin and immediate stroke symptoms	95
88495	causes of stroke?	1166059	can a heart murmur cause a stroke	96
88495	causes of stroke?	583768	what cause engine piston to swell	97
88495	causes of stroke?	87221	causes of leptospirosis	98
88495	causes of stroke?	75351	can vision be affected by stroke	99
88495	causes of stroke?	87697	causes of ocular hypertension	100
911232	what type of conflict does della face in o, henry the gift of the magi	214777	how did the actions of pope julius ii and the ideas of niccolo machiavelli signify a new era in italian civilization	1
911232	what type of conflict does della face in o, henry the gift of the magi	1054292	who was in charge in renaissance italy	2
911232	what type of conflict does della face in o, henry the gift of the magi	882576	what obstacles to unity did italian nationalists face	3
911232	what type of conflict does della face in o, henry the gift of the magi	1144566	what was the cause of conflict between henry iv and gregory vii?	4
911232	what type of conflict does della face in o, henry the gift of the magi	621538	what distinguishes monticello from the classical architecture of rome and renaissance italy	5
911232	what type of conflict does della face in o, henry the gift of the magi	1053383	who was behind the organization of a group known as young italy?	6
911232	what type of conflict does della face in o, henry the gift of the magi	540250	was john describing the eruption of mt vesuvius?	7
911232	what type of conflict does della face in o, henry the gift of the magi	770759	what is meeting in davos switzerland about?	8
911232	what type of conflict does della face in o, henry the gift of the magi	824998	what is the history behind italian people	9
911232	what type of conflict does della face in o, henry the gift of the magi	1068216	why does the renaissance began in italy	10
911232	what type of conflict does della face in o, henry the gift of the magi	1040895	who is the main character in magi	11
911232	what type of conflict does della face in o, henry the gift of the magi	664986	what happened in 1460 renaissance	12
911232	what type of conflict does della face in o, henry the gift of the magi	184044	explain why italy was the birthplace of the renaissance	13
911232	what type of conflict does della face in o, henry the gift of the magi	1159759	what economic difficulties were the italians blamed for	14
911232	what type of conflict does della face in o, henry the gift of the magi	838378	what is the page do in the renaissance period?	15
911232	what type of conflict does della face in o, henry the gift of the magi	213403	how did francesco redi disprove the idea of spontaneous generation? weegy	16
911232	what type of conflict does della face in o, henry the gift of the magi	619576	what did pisa was like during the renaissance	17
911232	what type of conflict does della face in o, henry the gift of the magi	580504	what came before the young italy movement	18
911232	what type of conflict does della face in o, henry the gift of the magi	1138477	who is mario a.c. della casa	19
911232	what type of conflict does della face in o, henry the gift of the magi	918438	what was happening during the renaissance	20
911232	what type of conflict does della face in o, henry the gift of the magi	919859	what was the consequence of diocletianõs attempt to revive the roman economy?	21
911232	what type of conflict does della face in o, henry the gift of the magi	659209	what famous art is in italy	22
911232	what type of conflict does della face in o, henry the gift of the magi	387678	how was the city states in italy thriving in the renaissance	23
911232	what type of conflict does della face in o, henry the gift of the magi	1025385	who colonized italy as art of sicily	24
911232	what type of conflict does della face in o, henry the gift of the magi	185034	famous volcano eruptions in italy	25
911232	what type of conflict does della face in o, henry the gift of the magi	924148	what were the italians and northern renaissance people interested in	26
911232	what type of conflict does della face in o, henry the gift of the magi	966501	where are the dolomites in italy	27
911232	what type of conflict does della face in o, henry the gift of the magi	569269	what are the dolomites in italy	28
911232	what type of conflict does della face in o, henry the gift of the magi	1059134	who wrote the short story gift of the magi	29
911232	what type of conflict does della face in o, henry the gift of the magi	1062604	why did italy become the birthplace for the renaissance movement	30
911232	what type of conflict does della face in o, henry the gift of the magi	1144552	what was the conflict regarding pope gregory vii and king henry iv	31
911232	what type of conflict does della face in o, henry the gift of the magi	883799	what origin is the name della come from?	32
911232	what type of conflict does della face in o, henry the gift of the magi	1063605	why did the renaissance originated in the city-states of northern italy	33
911232	what type of conflict does della face in o, henry the gift of the magi	516536	the italian job ending scene	34
911232	what type of conflict does della face in o, henry the gift of the magi	570816	what are the italian renaissance cities	35
911232	what type of conflict does della face in o, henry the gift of the magi	203609	histories of sicily	36
911232	what type of conflict does della face in o, henry the gift of the magi	1182325	history of roman lombardy	37
911232	what type of conflict does della face in o, henry the gift of the magi	1043236	who lived in the buildings of rome	38
911232	what type of conflict does della face in o, henry the gift of the magi	542613	wealther when travelling in italy july	39
911232	what type of conflict does della face in o, henry the gift of the magi	1182112	house of valois-angoulême	40
911232	what type of conflict does della face in o, henry the gift of the magi	918569	what was italy like before anyone tried to unify	41
911232	what type of conflict does della face in o, henry the gift of the magi	572918	what are the reasons why the renaissance began in italy	42
911232	what type of conflict does della face in o, henry the gift of the magi	878101	what might have caused the harappa culture to collapse	43
911232	what type of conflict does della face in o, henry the gift of the magi	539883	was della and perry an item?	44
911232	what type of conflict does della face in o, henry the gift of the magi	909683	what two cities played an important role in the italian renaissance?	45
911232	what type of conflict does della face in o, henry the gift of the magi	1019376	which social change did caesar not put into place	46
911232	what type of conflict does della face in o, henry the gift of the magi	538979	wall around the vatican	47
911232	what type of conflict does della face in o, henry the gift of the magi	226667	how does john proctor change throughout the crucible	48
911232	what type of conflict does della face in o, henry the gift of the magi	620205	what did the medici family contribute to the economic recovery of post-plague europe?	49
911232	what type of conflict does della face in o, henry the gift of the magi	115574	date of the Renaissance period	50
911232	what type of conflict does della face in o, henry the gift of the magi	866323	what kind of architecture is the monticello house	51
911232	what type of conflict does della face in o, henry the gift of the magi	761653	what is italian fascism	52
911232	what type of conflict does della face in o, henry the gift of the magi	664045	what goals did the organizer pursue in the young italy organization	53
911232	what type of conflict does della face in o, henry the gift of the magi	1143062	when did the romans take over most of italy?	54
911232	what type of conflict does della face in o, henry the gift of the magi	37860	average income rome italy	55
911232	what type of conflict does della face in o, henry the gift of the magi	865526	what italian born star worked briefly as a hooter's hostess?	56
911232	what type of conflict does della face in o, henry the gift of the magi	921005	what was the inciting incident that caused the rising action of the plot?	57
911232	what type of conflict does della face in o, henry the gift of the magi	1181862	how did geography contribute to the start of the renaissance in italy?	58
911232	what type of conflict does della face in o, henry the gift of the magi	537580	visiting the vatican museum	59
911232	what type of conflict does della face in o, henry the gift of the magi	1005677	which artistic tradition was founded by masaccio?	60
911232	what type of conflict does della face in o, henry the gift of the magi	432354	italian festivals in lehigh valley	61
911232	what type of conflict does della face in o, henry the gift of the magi	201767	hidden gems on a trip to rome italy	62
911232	what type of conflict does della face in o, henry the gift of the magi	873131	what led to the rise of city states in northern italy	63
911232	what type of conflict does della face in o, henry the gift of the magi	1138904	who inhabited teggiano italy?	64
911232	what type of conflict does della face in o, henry the gift of the magi	214187	how did mt vesuvius affect people	65
911232	what type of conflict does della face in o, henry the gift of the magi	1176878	how much money do you need to live in florence italy?	66
911232	what type of conflict does della face in o, henry the gift of the magi	561828	what are milano people	67
911232	what type of conflict does della face in o, henry the gift of the magi	432353	italian fascism definition	68
911232	what type of conflict does della face in o, henry the gift of the magi	134616	definition of fascism in italy ww2	69
911232	what type of conflict does della face in o, henry the gift of the magi	785076	what is political movement and artistic movement impacted this during the renaissance?	70
911232	what type of conflict does della face in o, henry the gift of the magi	96776	conde nast hotels rome	71
911232	what type of conflict does della face in o, henry the gift of the magi	670465	what impact did the society in which montag lived in had on him	72
911232	what type of conflict does della face in o, henry the gift of the magi	1141738	where did roman culture turn to for inspiration in art?	73
911232	what type of conflict does della face in o, henry the gift of the magi	1154429	what is italy's five star movement	74
911232	what type of conflict does della face in o, henry the gift of the magi	1182328	history of italian fashion	75
911232	what type of conflict does della face in o, henry the gift of the magi	6984	What did the pope say about the family	76
911232	what type of conflict does della face in o, henry the gift of the magi	918851	what was montag willing to do to convince	77
911232	what type of conflict does della face in o, henry the gift of the magi	834608	what is the name of fountain in rome	78
911232	what type of conflict does della face in o, henry the gift of the magi	1057389	who were the cultural warriors	79
911232	what type of conflict does della face in o, henry the gift of the magi	656545	what effect did risorgimento have on the government of italy?	80
911232	what type of conflict does della face in o, henry the gift of the magi	69197	can i join the italian mafia if im not full italian	81
911232	what type of conflict does della face in o, henry the gift of the magi	844089	what is the renaissance madrigal? quizlet	82
911232	what type of conflict does della face in o, henry the gift of the magi	17955	and of green gables the continuing story	83
911232	what type of conflict does della face in o, henry the gift of the magi	1063604	why did the renaissance happen	84
911232	what type of conflict does della face in o, henry the gift of the magi	1063861	why did thutmose create the bust of nefertiti	85
911232	what type of conflict does della face in o, henry the gift of the magi	672733	what is Hwidi Montag doing today	86
911232	what type of conflict does della face in o, henry the gift of the magi	1165978	what are the famous people in italy	87
911232	what type of conflict does della face in o, henry the gift of the magi	199452	hbo rome screencaps	88
911232	what type of conflict does della face in o, henry the gift of the magi	1075278	why was savonarola able to gain political power in florence by quizlet	89
911232	what type of conflict does della face in o, henry the gift of the magi	1076055	why was unifying italy as a single nation so difficult	90
911232	what type of conflict does della face in o, henry the gift of the magi	387604	how was renaissance culture affected by humanism	91
911232	what type of conflict does della face in o, henry the gift of the magi	144582	did middle ages stress community and renaissance stress the individual	92
911232	what type of conflict does della face in o, henry the gift of the magi	1006759	which change occurred during the renaissance?	93
911232	what type of conflict does della face in o, henry the gift of the magi	953353	when is the renaissance period	94
911232	what type of conflict does della face in o, henry the gift of the magi	1072760	why is the vatican in rome	95
911232	what type of conflict does della face in o, henry the gift of the magi	145351	did the french take florence italy in 1455	96
911232	what type of conflict does della face in o, henry the gift of the magi	761662	what is italian renaissance famous for	97
911232	what type of conflict does della face in o, henry the gift of the magi	826436	what is the italian traditions	98
911232	what type of conflict does della face in o, henry the gift of the magi	761672	what is italy money called	99
911232	what type of conflict does della face in o, henry the gift of the magi	866339	what kind of art movement did umberto boccioni use?	100
914916	what type of tissue are bronchioles	809690	what is the bronchioles	1
914916	what type of tissue are bronchioles	580224	what bronchioles do	2
914916	what type of tissue are bronchioles	675626	what is a bronchiole	3
914916	what type of tissue are bronchioles	914961	what type of tissue lines the bronchi and trachea	4
914916	what type of tissue are bronchioles	528885	types of muscular tissues	5
914916	what type of tissue are bronchioles	530184	types of tissues within a tooth	6
914916	what type of tissue are bronchioles	514594	the bronchi and alveoli are located within what cavity	7
914916	what type of tissue are bronchioles	530182	types of tissues in a pig quizlet	8
914916	what type of tissue are bronchioles	915890	what types of tissue do the respiratory system have	9
914916	what type of tissue are bronchioles	896893	what specific type of tissue forms the respiratory mucosa	10
914916	what type of tissue are bronchioles	1012848	which layer of the digestive tract has a layer of areolar tissue that surrounds the muscularis mucosae?	11
914916	what type of tissue are bronchioles	914962	what type of tissue lines the inside of the digestive system	12
914916	what type of tissue are bronchioles	527554	types of epithelial tissue in the digestive tract	13
914916	what type of tissue are bronchioles	913530	what type of muscle tissue is important in digestion	14
914916	what type of tissue are bronchioles	899936	what surrounds bronchi	15
914916	what type of tissue are bronchioles	580225	what bronchodilators are used for canines with chf?	16
914916	what type of tissue are bronchioles	914956	what type of tissue is the respiratory epithelium of the alveoli?	17
914916	what type of tissue are bronchioles	870998	what kind of tissue lines the digestive system	18
914916	what type of tissue are bronchioles	530183	types of tissues in the lungs	19
914916	what type of tissue are bronchioles	528505	types of lipids biology	20
914916	what type of tissue are bronchioles	159301	do terminal bronchioles have mucous cells	21
914916	what type of tissue are bronchioles	906043	what tissues does the respiratory membrane consist of	22
914916	what type of tissue are bronchioles	905973	what tissue are the ventricles made up of	23
914916	what type of tissue are bronchioles	527999	types of gut flora	24
914916	what type of tissue are bronchioles	906023	what tissue type lines the alveoli and is well suited for gas exchange?	25
914916	what type of tissue are bronchioles	837861	what is the organized combination of two or more different types of tissues?	26
914916	what type of tissue are bronchioles	526800	types of cell found in the digestive system	27
914916	what type of tissue are bronchioles	1014347	which of the following are cellular digestion centers?	28
914916	what type of tissue are bronchioles	913527	what type of muscle tissue is found in the digestive wall	29
914916	what type of tissue are bronchioles	558649	what are fats made up of biology	30
914916	what type of tissue are bronchioles	526164	types food digested in the oral cavity	31
914916	what type of tissue are bronchioles	725987	what is broccolini	32
914916	what type of tissue are bronchioles	915606	what types of food does broilers cook?	33
914916	what type of tissue are bronchioles	575306	what are the types of epithelial tissue membranes	34
914916	what type of tissue are bronchioles	798057	what is sometimes called areolar tissue	35
914916	what type of tissue are bronchioles	719610	what is areolar tissue	36
914916	what type of tissue are bronchioles	21340	are bronchi and bronchioles the same thing	37
914916	what type of tissue are bronchioles	906040	what tissues do tracheids have	38
914916	what type of tissue are bronchioles	555858	what are bronchus	39
914916	what type of tissue are bronchioles	899359	what structure surrounds heart and lungs	40
914916	what type of tissue are bronchioles	1021773	which type of connective tissue is found in the trachea and between the ribs and sternum?	41
914916	what type of tissue are bronchioles	1016541	which organ system includes bronchi	42
914916	what type of tissue are bronchioles	906035	what tissues are muscularis mucosa composed of	43
914916	what type of tissue are bronchioles	575375	what are the types of tissues in a plant	44
914916	what type of tissue are bronchioles	1021862	which type of epithelial tissue lines the air sacs and permits exchange of gasses?	45
914916	what type of tissue are bronchioles	914923	what type of tissue forms the mucosa layer of the stomach	46
914916	what type of tissue are bronchioles	530177	types of tissue in plants	47
914916	what type of tissue are bronchioles	914970	what type of tissue stores fat	48
914916	what type of tissue are bronchioles	913525	what type of muscle tissue is found in hollow organs and is used for peristalsis	49
914916	what type of tissue are bronchioles	526810	types of cells in different parts of digestive system	50
914916	what type of tissue are bronchioles	911246	what type of connective tissue underlies all mucous membranes?	51
914916	what type of tissue are bronchioles	675593	what is a broccoli florets	52
914916	what type of tissue are bronchioles	1016742	which organs help with the digestion of lipids	53
914916	what type of tissue are bronchioles	579348	what body cavity would contain the heart, esophagus, and trachea?	54
914916	what type of tissue are bronchioles	906015	what tissue makes up the digestive system organs and why	55
914916	what type of tissue are bronchioles	1140206	which basic type of tissue makes up the boundary of the stomach	56
914916	what type of tissue are bronchioles	583572	what category is bromsite in pregnancy	57
914916	what type of tissue are bronchioles	1013728	which muscle group do lunges develop? quizlet	58
914916	what type of tissue are bronchioles	913528	what type of muscle tissue is found in the heart?	59
914916	what type of tissue are bronchioles	685990	what is a group of tissues called	60
914916	what type of tissue are bronchioles	870992	what kind of tissue can be found in the digestive tract	61
914916	what type of tissue are bronchioles	565919	what are some types of lipids found in the human body?	62
914916	what type of tissue are bronchioles	528568	types of lymphatic tissues	63
914916	what type of tissue are bronchioles	444731	major types of tissues plants	64
914916	what type of tissue are bronchioles	976110	where is a bronchoalveolar	65
914916	what type of tissue are bronchioles	725985	what is broccoli florets	66
914916	what type of tissue are bronchioles	879738	what muscle is the lung attached to a bronchiole	67
914916	what type of tissue are bronchioles	746456	what is fat tissue the same as soft tissue	68
914916	what type of tissue are bronchioles	1020550	which structures are found in the walls of the small intestine where their macrophages destroy bacteria?	69
914916	what type of tissue are bronchioles	207548	how are lipid formed in copepods	70
914916	what type of tissue are bronchioles	527063	types of connective tissue in the heart	71
914916	what type of tissue are bronchioles	1139372	which tissue are most lipids stored in body	72
914916	what type of tissue are bronchioles	556111	what are cardiac tissues	73
914916	what type of tissue are bronchioles	914974	what type of tissues are cartilages?	74
914916	what type of tissue are bronchioles	1694	9.#TAB#What is the role of rings in the trachea and from which tissue are they made?	75
914916	what type of tissue are bronchioles	24795	are sausage casings chitlins	76
914916	what type of tissue are bronchioles	1013727	which muscle group do lunges develop quizlet	77
914916	what type of tissue are bronchioles	150990	different types of tissue	78
914916	what type of tissue are bronchioles	151433	dilation of bronchioles is a?	79
914916	what type of tissue are bronchioles	1021772	which type of connective tissue is found in the trachea and between the ribs and sternum	80
914916	what type of tissue are bronchioles	555847	what are broiler	81
914916	what type of tissue are bronchioles	914976	what type of tissues is the meniscus?	82
914916	what type of tissue are bronchioles	570104	what are the four types of tissue bons	83
914916	what type of tissue are bronchioles	993114	where is soft shell clam found in mass	84
914916	what type of tissue are bronchioles	565007	what are smof lipids	85
914916	what type of tissue are bronchioles	719609	what is areolar connective tissue	86
914916	what type of tissue are bronchioles	1022021	which type of muscle tissue is found in the walls of hollow organs	87
914916	what type of tissue are bronchioles	1182010	how are the vegetables organized into subgroups	88
914916	what type of tissue are bronchioles	769623	what is meant  by intestine broils	89
914916	what type of tissue are bronchioles	912044	what type of epithelial tissue is found in the stomach	90
914916	what type of tissue are bronchioles	1012602	which kind of tissue lines the inside of hollow organs	91
914916	what type of tissue are bronchioles	914936	what type of tissue is in the lungs	92
914916	what type of tissue are bronchioles	355434	how to distinguish between bronchi and bronchioles	93
914916	what type of tissue are bronchioles	527279	types of digestion	94
914916	what type of tissue are bronchioles	690624	what is a membrane in biology	95
914916	what type of tissue are bronchioles	1021859	which type of epithelial tissue is found lining the heart, blood vessels and lymphatic vessels?	96
914916	what type of tissue are bronchioles	519268	the type of body cavity found in all echinoderms is a true	97
914916	what type of tissue are bronchioles	528567	types of lymphatic tissue	98
914916	what type of tissue are bronchioles	529562	types of respiratory muscles	99
914916	what type of tissue are bronchioles	575283	what are the types of body cavities	100
91576	chicken as food wikipedia	426895	is the name of food called food	1
91576	chicken as food wikipedia	188663	food web definition	2
91576	chicken as food wikipedia	683724	what is a food web answers	3
91576	chicken as food wikipedia	821805	what is the food web example	4
91576	chicken as food wikipedia	133183	definition of chicken meal	5
91576	chicken as food wikipedia	643072	what does meal mean	6
91576	chicken as food wikipedia	558977	what are food webs	7
91576	chicken as food wikipedia	748327	what is food	8
91576	chicken as food wikipedia	730001	what is chicken meal in dog food?	9
91576	chicken as food wikipedia	297554	how many syllables are in meal	10
91576	chicken as food wikipedia	188476	food definition	11
91576	chicken as food wikipedia	690374	what is a meal	12
91576	chicken as food wikipedia	117029	define a meal	13
91576	chicken as food wikipedia	123786	define meal	14
91576	chicken as food wikipedia	748411	what is food?	15
91576	chicken as food wikipedia	729600	what is characterized by food webs	16
91576	chicken as food wikipedia	464989	non meat food names	17
91576	chicken as food wikipedia	188535	food items definition wikipedia	18
91576	chicken as food wikipedia	572567	what are the primary consumers in a food web	19
91576	chicken as food wikipedia	525682	turtle food as pet	20
91576	chicken as food wikipedia	862704	what is what is your dinner	21
91576	chicken as food wikipedia	683727	what is a foodie?	22
91576	chicken as food wikipedia	716836	what is an organism called that makes its own food	23
91576	chicken as food wikipedia	155605	do chickens eat meat	24
91576	chicken as food wikipedia	912341	what type of food grasshopper eat	25
91576	chicken as food wikipedia	739834	what is dinner?	26
91576	chicken as food wikipedia	476820	popular chicken dishes	27
91576	chicken as food wikipedia	660305	what food do anthro carnivore	28
91576	chicken as food wikipedia	819788	what is the eating of raw food called	29
91576	chicken as food wikipedia	559621	what are grasshoppers favorite food	30
91576	chicken as food wikipedia	188527	food intake definition	31
91576	chicken as food wikipedia	469865	organism that does not make its own food is called what	32
91576	chicken as food wikipedia	536005	vegetable medley definition	33
91576	chicken as food wikipedia	835546	what is the name of the restaurant that brings meat on platters to your table	34
91576	chicken as food wikipedia	683725	what is a food web in science	35
91576	chicken as food wikipedia	525681	turtle food	36
91576	chicken as food wikipedia	1140540	definition of a foodie	37
91576	chicken as food wikipedia	527794	types of food for dinner	38
91576	chicken as food wikipedia	739833	what is dinner mean?	39
91576	chicken as food wikipedia	461227	name food get nutritional content	40
91576	chicken as food wikipedia	189106	foods that are reared definition	41
91576	chicken as food wikipedia	440755	list of food	42
91576	chicken as food wikipedia	151633	dinner definition	43
91576	chicken as food wikipedia	151634	dinner definition webster	44
91576	chicken as food wikipedia	644860	what does organic food mean	45
91576	chicken as food wikipedia	660587	what food is in every food group	46
91576	chicken as food wikipedia	562713	what are organic meals	47
91576	chicken as food wikipedia	834563	what is the name of chicken meat	48
91576	chicken as food wikipedia	563364	what are playing eating dinosaurs called?	49
91576	chicken as food wikipedia	1138643	definition of foodies	50
91576	chicken as food wikipedia	150268	different types of chicken dishes	51
91576	chicken as food wikipedia	817534	what is the difference between food chain and a food web	52
91576	chicken as food wikipedia	469836	organic food definition	53
91576	chicken as food wikipedia	451253	medical meaning meal pc	54
91576	chicken as food wikipedia	560878	what are lagoons food	55
91576	chicken as food wikipedia	907992	what to serve with a chicken salad plate	56
91576	chicken as food wikipedia	475993	please how do you spell chicken cheese	57
91576	chicken as food wikipedia	147326	difference between food chain and food web	58
91576	chicken as food wikipedia	554945	what are animals called that eat on other organisms	59
91576	chicken as food wikipedia	718462	what is another word for dinnerware	60
91576	chicken as food wikipedia	912312	what type of food do carnivores eat	61
91576	chicken as food wikipedia	912330	what type of food do you eat?	62
91576	chicken as food wikipedia	91128	cheetah eating facts	63
91576	chicken as food wikipedia	656254	what eats chickens	64
91576	chicken as food wikipedia	1065272	why do organism eat food	65
91576	chicken as food wikipedia	821794	what is the food process called	66
91576	chicken as food wikipedia	840747	what is the primary food of most members of order carnivora	67
91576	chicken as food wikipedia	683710	what is a food co-op	68
91576	chicken as food wikipedia	1016677	which organism makes its own food	69
91576	chicken as food wikipedia	12058	adverb for the word eat	70
91576	chicken as food wikipedia	761386	what is it called when you eat yourself	71
91576	chicken as food wikipedia	626201	what do you call an organism that can manufacture its own food	72
91576	chicken as food wikipedia	913757	what type of organism makes its own food?	73
91576	chicken as food wikipedia	1011225	which is a tcs food?	74
91576	chicken as food wikipedia	801070	what is superman's favorite food	75
91576	chicken as food wikipedia	520104	three examples of food chains that you can identify from the food web	76
91576	chicken as food wikipedia	527782	types of food	77
91576	chicken as food wikipedia	793335	what is salmon meal	78
91576	chicken as food wikipedia	120262	define dietary	79
91576	chicken as food wikipedia	93093	classes of food and examples	80
91576	chicken as food wikipedia	599239	what comes with the fried chicken meal?	81
91576	chicken as food wikipedia	912385	what type of foods tities?	82
91576	chicken as food wikipedia	526516	types of big game to eat	83
91576	chicken as food wikipedia	622503	what do chipmunks eat	84
91576	chicken as food wikipedia	778436	what is nutrition and food	85
