qid	query	matched_qid	matched_query	rank
1136769	why does lacquered brass tarnish	743486	what is embossed leather grain	88
1136769	why does lacquered brass tarnish	785039	what is polishing compound made of	89
1136769	why does lacquered brass tarnish	75738	can wood be used in a charcoal smoker ?	90
1136769	why does lacquered brass tarnish	592545	what causes the bottom of my feet to turn leathery	91
1136769	why does lacquered brass tarnish	662199	what forge is used on forged in fire	92
1136769	why does lacquered brass tarnish	1076588	why would i need to varnish my painting	93
1136769	why does lacquered brass tarnish	1170011	tarsal strip definition	94
1136769	why does lacquered brass tarnish	802362	what is tarmac made of	95
1136769	why does lacquered brass tarnish	771325	what is metal tape in steering column	96
1136769	why does lacquered brass tarnish	667345	what happens when soldering is bad	97
1136769	why does lacquered brass tarnish	161751	does .925 sterling silver tarnish	98
1136769	why does lacquered brass tarnish	371968	how to paint veneer furniture	99
1136769	why does lacquered brass tarnish	411537	is graphite toxic	100
1056416	who was the highest career passer rating in the nfl	456525	most career td passes nfl	1
1056416	who was the highest career passer rating in the nfl	15629	all time passing leader in college football	2
1056416	who was the highest career passer rating in the nfl	459421	most td passes in career	3
1056416	who was the highest career passer rating in the nfl	52921	biggest cheaters in nfl football	4
1056416	who was the highest career passer rating in the nfl	185627	fastest white guy to ever play in the nfl?	5
1056416	who was the highest career passer rating in the nfl	53559	biggest team cheaters in nfl	6
1056416	who was the highest career passer rating in the nfl	1017591	which player has the most wins in the nfl	7
1056416	who was the highest career passer rating in the nfl	185458	fastest nfl players all time	8
1056416	who was the highest career passer rating in the nfl	889946	what quarterback has beaten every nfl team	9
1056416	who was the highest career passer rating in the nfl	1014034	which nfl player got inducted into the hall of fame the quickest	10
1056416	who was the highest career passer rating in the nfl	464129	nfl all time leading scorers	11
1056416	who was the highest career passer rating in the nfl	1052860	who threw the longest nfl pass	12
1056416	who was the highest career passer rating in the nfl	456524	most career passing yards for nfl	13
1056416	who was the highest career passer rating in the nfl	203177	highest winning percentage quarterback nfl all time	14
1056416	who was the highest career passer rating in the nfl	458349	most nfl td passes	15
1056416	who was the highest career passer rating in the nfl	1014035	which nfl player has the most rings and with different teams and never played	16
1056416	who was the highest career passer rating in the nfl	226698	how does kurt warner rank among qbs	17
1056416	who was the highest career passer rating in the nfl	442414	longest in air pass in nfl history	18
1056416	who was the highest career passer rating in the nfl	522524	top 10 best qb in nfl history	19
1056416	who was the highest career passer rating in the nfl	881935	what nfl tram has the oldest head coach	20
1056416	who was the highest career passer rating in the nfl	1182422	highest finish for a rookie ever in the iditarod	21
1056416	who was the highest career passer rating in the nfl	897514	what state has the most nfl players	22
1056416	who was the highest career passer rating in the nfl	932674	what's the passing score on eas	23
1056416	who was the highest career passer rating in the nfl	56233	brett favre statistics	24
1056416	who was the highest career passer rating in the nfl	436995	largest nfl bust	25
1056416	who was the highest career passer rating in the nfl	466324	number 1 most hated player in nfl	26
1056416	who was the highest career passer rating in the nfl	459441	most touchdowns by a non nfl quarterback	27
1056416	who was the highest career passer rating in the nfl	290356	how many nfl hof indictees	28
1056416	who was the highest career passer rating in the nfl	459533	most valuable performer on cbs	29
1056416	who was the highest career passer rating in the nfl	824958	what is the hightest score to past the FSA	30
1056416	who was the highest career passer rating in the nfl	201926	highest american fighter	31
1056416	who was the highest career passer rating in the nfl	492794	san diego county high school sports all time records	32
1056416	who was the highest career passer rating in the nfl	668120	what has terry bradshaw done in his career	33
1056416	who was the highest career passer rating in the nfl	459392	most submission wins in ufc	34
1056416	who was the highest career passer rating in the nfl	1032306	who is doug shields	35
1056416	who was the highest career passer rating in the nfl	1054323	who was inducted into the nfl hall of fame	36
1056416	who was the highest career passer rating in the nfl	459697	most yards passing in nfl history	37
1056416	who was the highest career passer rating in the nfl	198516	hardest hitter in nfl history	38
1056416	who was the highest career passer rating in the nfl	3321	Highest FICO Score Recorded	39
1056416	who was the highest career passer rating in the nfl	185518	fastest safeties in nfl	40
1056416	who was the highest career passer rating in the nfl	522648	top qb in 2016 nfl draft	41
1056416	who was the highest career passer rating in the nfl	881906	what nfl coaches are in the hall of fame	42
1056416	who was the highest career passer rating in the nfl	539602	was abraham lincoln in the wrestling hall of fame	43
1056416	who was the highest career passer rating in the nfl	457201	most controversial american football players	44
1056416	who was the highest career passer rating in the nfl	283748	how many florida state university football players are now in the nfl hall of fame?	45
1056416	who was the highest career passer rating in the nfl	1072562	why is the nfl commissioner booed 2016	46
1056416	who was the highest career passer rating in the nfl	934626	whats the current most two point conversion in the nfl	47
1056416	who was the highest career passer rating in the nfl	824844	what is the highest percentage of votes for a hall of famer	48
1056416	who was the highest career passer rating in the nfl	1018940	which seahawks player has the most passing touchdowns in a season	49
1056416	who was the highest career passer rating in the nfl	196865	greatest wide receiver in nfl	50
1056416	who was the highest career passer rating in the nfl	996871	where is the nfl hall of fame football?	51
1056416	who was the highest career passer rating in the nfl	415110	is jim plunkett in football hall of fame	52
1056416	who was the highest career passer rating in the nfl	836367	what is the nfl hall of fame	53
1056416	who was the highest career passer rating in the nfl	1032305	who is doug sherman espn?	54
1056416	who was the highest career passer rating in the nfl	486180	record for single game touchdown passes	55
1056416	who was the highest career passer rating in the nfl	1028438	who holds record for most awards won by an individual	56
1056416	who was the highest career passer rating in the nfl	1030433	who is being inducted into the nfl hall of fame	57
1056416	who was the highest career passer rating in the nfl	1028289	who has the most career completions in super bowl	58
1056416	who was the highest career passer rating in the nfl	881910	what nfl player scored a touchdown rushing passing and receiving in the same game	59
1056416	who was the highest career passer rating in the nfl	459443	most touchdowns in a career	60
1056416	who was the highest career passer rating in the nfl	596978	what college coach has the highest number of wins in football	61
1056416	who was the highest career passer rating in the nfl	113749	current biggest faces in sports ranked	62
1056416	who was the highest career passer rating in the nfl	293438	how many playetsnare.in.the.nfl	63
1056416	who was the highest career passer rating in the nfl	214491	how did robert davis jr do in the nfl combine	64
1056416	who was the highest career passer rating in the nfl	1018393	which qb has the most passing yards	65
1056416	who was the highest career passer rating in the nfl	1057780	who won most back to back mvp	66
1056416	who was the highest career passer rating in the nfl	495583	shawn andrews football player	67
1056416	who was the highest career passer rating in the nfl	116737	defense broncos hall of fame	68
1056416	who was the highest career passer rating in the nfl	1028290	who has the most career points	69
1056416	who was the highest career passer rating in the nfl	1028244	who has scored the most career super bowl points?	70
1056416	who was the highest career passer rating in the nfl	444295	madden highest rated corners	71
1056416	who was the highest career passer rating in the nfl	1031000	who is cal ripken jr	72
1056416	who was the highest career passer rating in the nfl	1055904	who was the first black man to make it to the nfl hall of fame	73
1056416	who was the highest career passer rating in the nfl	459534	most valuable performer on tv tonight	74
1056416	who was the highest career passer rating in the nfl	482010	pro football hall of fame nominees	75
1056416	who was the highest career passer rating in the nfl	285376	how many hall of fame votes did ken griffey jr get	76
1056416	who was the highest career passer rating in the nfl	51846	best left in 2016 nfl draft	77
1056416	who was the highest career passer rating in the nfl	662095	what football player who had crohn disease, he played with jacksonville jaguars	78
1056416	who was the highest career passer rating in the nfl	233760	how fast does a nfl quarterback throw	79
1056416	who was the highest career passer rating in the nfl	954059	when nfl hall of fame enshrinement	80
1056416	who was the highest career passer rating in the nfl	898162	what state produces the most college football players	81
1056416	who was the highest career passer rating in the nfl	881916	what nfl team did kevin belton play for	82
1056416	who was the highest career passer rating in the nfl	299262	how many usfl players are in the nfl hof	83
1056416	who was the highest career passer rating in the nfl	436997	largest nfl qb ever	84
1056416	who was the highest career passer rating in the nfl	1056625	who was the nfl player in the hall of fame	85
1056416	who was the highest career passer rating in the nfl	1079803	world record man with biggest d	86
1056416	who was the highest career passer rating in the nfl	1041910	who is the tallest person in the nfl?	87
1056416	who was the highest career passer rating in the nfl	115242	dan carpentar nfl salary history	88
1056416	who was the highest career passer rating in the nfl	458450	most penalties NFL	89
1056416	who was the highest career passer rating in the nfl	542122	wayne brady chappelle	90
1056416	who was the highest career passer rating in the nfl	420876	is phil simms in the nfl hall of fame	91
1056416	who was the highest career passer rating in the nfl	202865	highest ranks in the us military	92
1056416	who was the highest career passer rating in the nfl	521913	tna current players	93
1056416	who was the highest career passer rating in the nfl	1049173	who received the greatest percentage of the popular vote?	94
1056416	who was the highest career passer rating in the nfl	292770	how many people make the final roster in the nfl	95
1056416	who was the highest career passer rating in the nfl	459434	most throwing yards in nfl history	96
1056416	who was the highest career passer rating in the nfl	53236	biggest loser for nfl lineman	97
1056416	who was the highest career passer rating in the nfl	1042424	who is tom steyer	98
1056416	who was the highest career passer rating in the nfl	436227	largest comeback in nfl playoff history	99
1056416	who was the highest career passer rating in the nfl	440976	list of nfl football pros on ellen	100
1112341	what is the daily life of thai people	338806	how should fishermen in small islands like Bali be encouraged to change their way of life?	1
1112341	what is the daily life of thai people	325793	how much of the world is buddhist	2
1112341	what is the daily life of thai people	25310	are thailand laos cambodia safe	3
1112341	what is the daily life of thai people	814111	what is the daily kos	4
1112341	what is the daily life of thai people	985947	where is koppel pa	5
1112341	what is the daily life of thai people	38459	average lifespan india	6
1112341	what is the daily life of thai people	38076	average killowatts per day	7
1112341	what is the daily life of thai people	803504	what is thailand business culture like	8
1112341	what is the daily life of thai people	803496	what is thai	9
1112341	what is the daily life of thai people	804850	what is the ancient Siamese culture mean	10
1112341	what is the daily life of thai people	722241	what is bangkok known as	11
1112341	what is the daily life of thai people	763355	what is kikongo?	12
1112341	what is the daily life of thai people	246395	how long do pkd people live	13
1112341	what is the daily life of thai people	115110	daily ritual	14
1112341	what is the daily life of thai people	159319	do thai people smell	15
1112341	what is the daily life of thai people	300018	how many were killed in cambodia	16
1112341	what is the daily life of thai people	7025	What does a PA do each day	17
1112341	what is the daily life of thai people	765686	what is life expectancy of chinese man	18
1112341	what is the daily life of thai people	513770	thai lpga players	19
1112341	what is the daily life of thai people	472592	pcori average number of lives	20
1112341	what is the daily life of thai people	1154590	what is in bangkok thailand	21
1112341	what is the daily life of thai people	434827	komodo dragon how long can they live	22
1112341	what is the daily life of thai people	828300	what is the life expectancy of the people living in denmark	23
1112341	what is the daily life of thai people	392238	if you see the buddha on the road kill him	24
1112341	what is the daily life of thai people	625684	what do traveling phlebotomists do all day	25
1112341	what is the daily life of thai people	18872	another name for thailand	26
1112341	what is the daily life of thai people	828299	what is the life expectancy of south koreans?	27
1112341	what is the daily life of thai people	1137818	who pass away thai actor	28
1112341	what is the daily life of thai people	557073	what are considered the activities of daily living?	29
1112341	what is the daily life of thai people	403830	is bali in asia	30
1112341	what is the daily life of thai people	831484	what is the meaning of siamese	31
1112341	what is the daily life of thai people	1063147	why did siam become thailand	32
1112341	what is the daily life of thai people	872119	what language do they speak in cambodia	33
1112341	what is the daily life of thai people	36249	average elephant life expectancy	34
1112341	what is the daily life of thai people	727236	what is cambodia	35
1112341	what is the daily life of thai people	159321	do thais eat betta fish	36
1112341	what is the daily life of thai people	291809	how many people are buddhist in east asia	37
1112341	what is the daily life of thai people	38561	average lifespan rabbit life expectancy	38
1112341	what is the daily life of thai people	439868	lifespan of a siamese algae eater	39
1112341	what is the daily life of thai people	10848	activities of daily living definition	40
1112341	what is the daily life of thai people	357174	how to enjoy the trip to bangkok and shop and sell to cover the cost	41
1112341	what is the daily life of thai people	615722	what currency does bangkok use	42
1112341	what is the daily life of thai people	294110	how many public holidays are there in thailand	43
1112341	what is the daily life of thai people	259868	how long does the chinese giant salamander live	44
1112341	what is the daily life of thai people	813692	what is the currency used in cambodia	45
1112341	what is the daily life of thai people	23714	are modern humans dolichocephalic	46
1112341	what is the daily life of thai people	1066372	why do. the japanese have the highest life expectancy	47
1112341	what is the daily life of thai people	625596	what do they speak in thailand	48
1112341	what is the daily life of thai people	717959	what is angkor wat, located in present-day cambodia?	49
1112341	what is the daily life of thai people	658443	what everyday habits drain our energy	50
1112341	what is the daily life of thai people	3380	How Many People Die Daily Worldwide	51
1112341	what is the daily life of thai people	615949	what currency should be used in cambodia	52
1112341	what is the daily life of thai people	813535	what is the currency for cambodia	53
1112341	what is the daily life of thai people	216991	how do fish in the deep sea live in a daily life?	54
1112341	what is the daily life of thai people	332092	how often newborn rabbits eat	55
1112341	what is the daily life of thai people	971662	where do the balinese people live	56
1112341	what is the daily life of thai people	994834	where is the bus stop of siem reap to bangkok	57
1112341	what is the daily life of thai people	906671	what to do in laos	58
1112341	what is the daily life of thai people	9924	about how many elephants are in thailand today	59
1112341	what is the daily life of thai people	876300	what martial arts are practiced in cambodia	60
1112341	what is the daily life of thai people	549044	what 5 jobs should buddhists avoid	61
1112341	what is the daily life of thai people	828283	what is the life expectancy of a stage?	62
1112341	what is the daily life of thai people	814331	what is the death rate for dengue fever in thailand	63
1112341	what is the daily life of thai people	1169778	temples bangkok	64
1112341	what is the daily life of thai people	327639	how much should newborns sleep a day	65
1112341	what is the daily life of thai people	578003	what average cost for a baby in indianhead daycare on base	66
1112341	what is the daily life of thai people	203372	hinduism life after death for kids	67
1112341	what is the daily life of thai people	977603	where is bali is it near thailand	68
1112341	what is the daily life of thai people	872156	what language do they speak in laos	69
1112341	what is the daily life of thai people	746356	what is farang in thai	70
1112341	what is the daily life of thai people	46515	average useful life of ppe	71
1112341	what is the daily life of thai people	872787	what laos is known for	72
1112341	what is the daily life of thai people	425574	is thailand a part of india	73
1112341	what is the daily life of thai people	1074840	why was dith pran's work in cambodia significant?	74
1112341	what is the daily life of thai people	326046	how much per diem do dependents get on travel days	75
1112341	what is the daily life of thai people	872337	what language does thailand people speak	76
1112341	what is the daily life of thai people	810980	what is the chinese name for Dong Kuai	77
1112341	what is the daily life of thai people	496202	should babies in day care feed themselves	78
1112341	what is the daily life of thai people	977638	where is bangkok located in world map	79
1112341	what is the daily life of thai people	691434	what is a monastic life	80
1112341	what is the daily life of thai people	828272	what is the life expectancy of a rabbit	81
1112341	what is the daily life of thai people	1154315	what is khmer in cambodia	82
1112341	what is the daily life of thai people	919253	what was siam	83
1112341	what is the daily life of thai people	1144596	what was thailand formerly known as	84
1112341	what is the daily life of thai people	828248	what is the life expectancy in china	85
1112341	what is the daily life of thai people	119876	define daily living skills	86
1112341	what is the daily life of thai people	885417	what parts of asia is there shamanism	87
1112341	what is the daily life of thai people	107601	cost of travel in cambodia	88
1112341	what is the daily life of thai people	1079118	word of mouth in sri lankan culture	89
1112341	what is the daily life of thai people	1074417	why tp madhavan away from his relatives	90
1112341	what is the daily life of thai people	38386	average life span in sikkim	91
1112341	what is the daily life of thai people	513769	thai is written left to write	92
1112341	what is the daily life of thai people	940785	when did siam become thailand	93
1112341	what is the daily life of thai people	409417	is english spoken in cambodia	94
1112341	what is the daily life of thai people	871974	what language do cambodians speak	95
1112341	what is the daily life of thai people	56850	buddhist awakening definition	96
1112341	what is the daily life of thai people	246643	how long do snails live	97
1112341	what is the daily life of thai people	329014	how much to feed koi daily	98
1112341	what is the daily life of thai people	44063	average small business lifespan	99
1112341	what is the daily life of thai people	331619	how often do scuba divers die	100
315637	how much does it cost to go to alabama university	108814	cost to attend alabama	1
315637	how much does it cost to go to alabama university	107688	cost of tuition at the university of alabama	2
315637	how much does it cost to go to alabama university	102641	cost of attending university of alabama	3
315637	how much does it cost to go to alabama university	525330	tuition cost for university of alabama	4
315637	how much does it cost to go to alabama university	107767	cost of university of alabama	5
315637	how much does it cost to go to alabama university	522873	total cost for a instate freshman student at Alabama State University	6
315637	how much does it cost to go to alabama university	310680	how much does a one hour class cost at the university of alabama	7
315637	how much does it cost to go to alabama university	9632	aama exam cost	8
315637	how much does it cost to go to alabama university	532526	univeristy of Alabama tuition	9
315637	how much does it cost to go to alabama university	102591	cost of attendance shaw university	10
315637	how much does it cost to go to alabama university	102553	cost of asu online tuition	11
315637	how much does it cost to go to alabama university	2358	CSU 2016 fall tuition cost	12
315637	how much does it cost to go to alabama university	104201	cost of ga university tuition	13
315637	how much does it cost to go to alabama university	323541	how much is tuition at apu	14
315637	how much does it cost to go to alabama university	102560	cost of attendance at university of arkansas	15
315637	how much does it cost to go to alabama university	11087	acu tuition cost	16
315637	how much does it cost to go to alabama university	531273	uab tuition per semester	17
315637	how much does it cost to go to alabama university	102578	cost of attendance in state and out of state for the university of north alabama	18
315637	how much does it cost to go to alabama university	102394	cost of alvernia mba program	19
315637	how much does it cost to go to alabama university	549538	what act score is required for entrance into the university of alabama	20
315637	how much does it cost to go to alabama university	102558	cost of attendance at ouachita baptist university	21
315637	how much does it cost to go to alabama university	29536	auburn pay tuition	22
315637	how much does it cost to go to alabama university	520500	ticket price for dachau concentration camp	23
315637	how much does it cost to go to alabama university	1081285	yearly tuition cost for ua	24
315637	how much does it cost to go to alabama university	12424	afp test cost	25
315637	how much does it cost to go to alabama university	108865	cost to attend wssu	26
315637	how much does it cost to go to alabama university	525312	tuition cost at university of iowa	27
315637	how much does it cost to go to alabama university	102572	cost of attendance for oklahoma state university	28
315637	how much does it cost to go to alabama university	108815	cost to attend appalachian state university	29
315637	how much does it cost to go to alabama university	1171820	actual cost to attend ole miss	30
315637	how much does it cost to go to alabama university	6564	UVU tuition cost	31
315637	how much does it cost to go to alabama university	525313	tuition cost at uri	32
315637	how much does it cost to go to alabama university	330956	how much would it cost to get into owaa	33
315637	how much does it cost to go to alabama university	531284	uah tuition cost per hour	34
315637	how much does it cost to go to alabama university	323561	how much is tuition at uri	35
315637	how much does it cost to go to alabama university	109516	cost to go to oklahoma university	36
315637	how much does it cost to go to alabama university	314704	how much does it cost to attend appalachian state university	37
315637	how much does it cost to go to alabama university	315673	how much does it cost to go to iowa state	38
315637	how much does it cost to go to alabama university	315543	how much does it cost to get into georgia state university	39
315637	how much does it cost to go to alabama university	640069	what does it cost to go to university of georgia	40
315637	how much does it cost to go to alabama university	466217	nsu tuition cost	41
315637	how much does it cost to go to alabama university	525321	tuition cost for georgia state university	42
315637	how much does it cost to go to alabama university	397969	iowa state fair admission price	43
315637	how much does it cost to go to alabama university	323542	how much is tuition at bgsu	44
315637	how much does it cost to go to alabama university	102561	cost of attendance bgsu	45
315637	how much does it cost to go to alabama university	28299	at what age do you have to enroll in school in the state of alabama	46
315637	how much does it cost to go to alabama university	113302	csu cost of attendance	47
315637	how much does it cost to go to alabama university	107690	cost of tuition at university of north alabama	48
315637	how much does it cost to go to alabama university	323563	how much is tuition at uta	49
315637	how much does it cost to go to alabama university	46361	average tuition at iowa	50
315637	how much does it cost to go to alabama university	525294	tuition and fees at uri	51
315637	how much does it cost to go to alabama university	525356	tuition costs for oklahoma state university	52
315637	how much does it cost to go to alabama university	323667	how much is wssu tuition	53
315637	how much does it cost to go to alabama university	108821	cost to attend for asu	54
315637	how much does it cost to go to alabama university	314705	how much does it cost to attend asu	55
315637	how much does it cost to go to alabama university	945858	when does alabama announce scholarships	56
315637	how much does it cost to go to alabama university	535181	uva cost of attendance	57
315637	how much does it cost to go to alabama university	49004	basic aaa membership cost	58
315637	how much does it cost to go to alabama university	329755	how much tuition at uiowa	59
315637	how much does it cost to go to alabama university	525396	tuition for ole miss	60
315637	how much does it cost to go to alabama university	525346	tuition cost per credit hour at university of arkansas	61
315637	how much does it cost to go to alabama university	102568	cost of attendance for apsu	62
315637	how much does it cost to go to alabama university	108810	cost to attend GCSU	63
315637	how much does it cost to go to alabama university	105886	cost of oklahoma christian university per year	64
315637	how much does it cost to go to alabama university	33816	average cost of hotels in alabama	65
315637	how much does it cost to go to alabama university	108811	cost to attend WPI	66
315637	how much does it cost to go to alabama university	102580	cost of attendance iu	67
315637	how much does it cost to go to alabama university	531675	umd tuition and fees	68
315637	how much does it cost to go to alabama university	316788	how much does it cost to retake an ap exam	69
315637	how much does it cost to go to alabama university	323549	how much is tuition at jefferson state community college, birmingham,al	70
315637	how much does it cost to go to alabama university	314538	how much does it cost for semester at university of georgia	71
315637	how much does it cost to go to alabama university	345125	how to become a instate tuition at university of south alabama	72
315637	how much does it cost to go to alabama university	1179477	average cost of relocation package alabama	73
315637	how much does it cost to go to alabama university	1166691	admission cost of giza pyramids	74
315637	how much does it cost to go to alabama university	19891	apec school tuition fee 2016	75
315637	how much does it cost to go to alabama university	209890	how can I pay enrollment fee to university of arizona	76
315637	how much does it cost to go to alabama university	812860	what is the cost of misericordia tuition	77
315637	how much does it cost to go to alabama university	308249	how much do you spend on aau basketball	78
315637	how much does it cost to go to alabama university	812741	what is the cost of attending iue online as a transfer student	79
315637	how much does it cost to go to alabama university	5338	OSU tuition cost	80
315637	how much does it cost to go to alabama university	976505	where is alabama state university located	81
315637	how much does it cost to go to alabama university	102372	cost of aldara without insurance	82
315637	how much does it cost to go to alabama university	14281	age to drop out of school in alabama	83
315637	how much does it cost to go to alabama university	10153	aca student membership cost	84
315637	how much does it cost to go to alabama university	194489	georgia state acceptance rate	85
315637	how much does it cost to go to alabama university	502957	state fair wv admission price	86
315637	how much does it cost to go to alabama university	142840	diablo valley community college cost	87
315637	how much does it cost to go to alabama university	525293	tuition and fees arkansas tech	88
315637	how much does it cost to go to alabama university	102491	cost of annual membership for aa lounge	89
315637	how much does it cost to go to alabama university	106897	cost of school at uvu	90
315637	how much does it cost to go to alabama university	102607	cost of attendance uncw	91
315637	how much does it cost to go to alabama university	314300	how much does it cost for a child to go to school for one year in kenya	92
315637	how much does it cost to go to alabama university	514979	the cost of tuition at university of washington	93
315637	how much does it cost to go to alabama university	886034	what percentage does the state of alabama take out	94
315637	how much does it cost to go to alabama university	10742	act online prep costs how much	95
315637	how much does it cost to go to alabama university	102562	cost of attendance bgsu graduate school	96
315637	how much does it cost to go to alabama university	186536	fgcu tuition	97
315637	how much does it cost to go to alabama university	812954	what is the cost of tuition at grand canyon university?	98
315637	how much does it cost to go to alabama university	851545	what is the total cost of attendance at mississippi state university	99
315637	how much does it cost to go to alabama university	812634	what is the cost of a muu	100
1103812	who formed the commonwealth of independent states	1057480	who were the independents	1
1103812	who formed the commonwealth of independent states	485778	reasons the thirteen colonies were founded	2
1103812	who formed the commonwealth of independent states	1062018	why did 13 colonies declare independence	3
1103812	who formed the commonwealth of independent states	1063323	why did the colonies declare independence	4
1103812	who formed the commonwealth of independent states	1076317	why were the thirteen colonies founded	5
1103812	who formed the commonwealth of independent states	1007178	which colony was the only one that did not send a delegate to the first continental con	6
1103812	who formed the commonwealth of independent states	388182	how were the three colonies formed	7
1103812	who formed the commonwealth of independent states	618639	what did american colonies declared their independence based on	8
1103812	who formed the commonwealth of independent states	8470	Why did the members of the Second Continental Congress believe that a contract binding the newly-independent states together was necessary?	9
1103812	who formed the commonwealth of independent states	941358	when did the colonies declare independence	10
1103812	who formed the commonwealth of independent states	1021526	which two colonies which were proprietary colonies.	11
1103812	who formed the commonwealth of independent states	1076281	why were the colonists hesitant to declare independence?	12
1103812	who formed the commonwealth of independent states	1007175	which colony was founded for profit	13
1103812	who formed the commonwealth of independent states	1076276	why were the charters of many of the concession companies who governed the colonies withdrawn	14
1103812	who formed the commonwealth of independent states	919869	what was the conus first step in becoming a independent nation	15
1103812	who formed the commonwealth of independent states	279787	how many colonies was first there	16
1103812	who formed the commonwealth of independent states	924406	what were the three colony established	17
1103812	who formed the commonwealth of independent states	145341	did the first or second continental congress call for independence	18
1103812	who formed the commonwealth of independent states	964874	where and why colonies established making 13 colonies	19
1103812	who formed the commonwealth of independent states	1143950	what year was the first original thirteen colonies founded?	20
1103812	who formed the commonwealth of independent states	922190	what was the purpose of the continental association created at the first continental congress?	21
1103812	who formed the commonwealth of independent states	1045845	who owns the colonial group	22
1103812	who formed the commonwealth of independent states	960735	when was the federation founded	23
1103812	who formed the commonwealth of independent states	922197	what was the purpose of the declaration of independence in european colonies	24
1103812	who formed the commonwealth of independent states	1062788	why did many former colonies often experience difficulties when they achieved independence?	25
1103812	who formed the commonwealth of independent states	211881	how colonies became states in the usa	26
1103812	who formed the commonwealth of independent states	619966	what did the continental congress do to establish american independence	27
1103812	who formed the commonwealth of independent states	6311	The purpose of the Continental Association was to travel through the colonies for what purpose	28
1103812	who formed the commonwealth of independent states	1146077	what states were proprietary colonies	29
1103812	who formed the commonwealth of independent states	212878	how did australia become a federation	30
1103812	who formed the commonwealth of independent states	1007173	which colony was established as a business venture	31
1103812	who formed the commonwealth of independent states	963386	when were the american colonies founded	32
1103812	who formed the commonwealth of independent states	926823	what year did the american colonization society form	33
1103812	who formed the commonwealth of independent states	1021074	which term meant a meeting of representatives from all of the colonies?	34
1103812	who formed the commonwealth of independent states	1076229	why were new york and virginia colonies founded	35
1103812	who formed the commonwealth of independent states	810950	what is the chief executive of the commonwealth called	36
1103812	who formed the commonwealth of independent states	190629	for what purpose was the american colonization society founded	37
1103812	who formed the commonwealth of independent states	711602	what is an american colonist who did not support the fight for independence called	38
1103812	who formed the commonwealth of independent states	799629	what is state commonwealth	39
1103812	who formed the commonwealth of independent states	1007161	which colonial tradition did newly independent states carry forward	40
1103812	who formed the commonwealth of independent states	1061075	why are some states a commonwealth	41
1103812	who formed the commonwealth of independent states	1063328	why did the colonists move toward independence	42
1103812	who formed the commonwealth of independent states	1022916	which was the first colony	43
1103812	who formed the commonwealth of independent states	514127	the american colonies were established over a period of	44
1103812	who formed the commonwealth of independent states	634850	what does commonwealth of nations mean	45
1103812	who formed the commonwealth of independent states	519135	the thirteen colonies were colonies of what country	46
1103812	who formed the commonwealth of independent states	942846	when did us become independent?	47
1103812	who formed the commonwealth of independent states	290663	how many original colonies signed declaration of independence	48
1103812	who formed the commonwealth of independent states	1020196	which states are a commonwealth	49
1103812	who formed the commonwealth of independent states	1014975	which of the following is a provision of the commonwealth agreement signed by the commonwealth of independent states?	50
1103812	who formed the commonwealth of independent states	920294	what was the first colonial group	51
1103812	who formed the commonwealth of independent states	1053311	who was apart of the central powers	52
1103812	who formed the commonwealth of independent states	1075550	why was the continental congress created	53
1103812	who formed the commonwealth of independent states	1057659	who were two first two colonial territories t	54
1103812	who formed the commonwealth of independent states	912568	what type of government did the spanish colonies have	55
1103812	who formed the commonwealth of independent states	664548	what group met at the first continental congress	56
1103812	who formed the commonwealth of independent states	658982	what factors helped the american colonies win their independence?	57
1103812	who formed the commonwealth of independent states	891458	what rights did the first continental congress claim colonists had	58
1103812	who formed the commonwealth of independent states	133373	definition of colonies sentences for colonies	59
1103812	who formed the commonwealth of independent states	926890	what year did the commonwealth of dominica gain independence	60
1103812	who formed the commonwealth of independent states	923888	what were the 13 colonies	61
1103812	who formed the commonwealth of independent states	1026590	who did the colonists fight for independence	62
1103812	who formed the commonwealth of independent states	917809	what was accomplished by the second continental congress?	63
1103812	who formed the commonwealth of independent states	941502	when did the federation begin	64
1103812	who formed the commonwealth of independent states	1026343	who did brazil gain independence from	65
1103812	who formed the commonwealth of independent states	922056	what was the primary purpose of the first continental congress?	66
1103812	who formed the commonwealth of independent states	920382	what was the first form of government for the newly independent united states?	67
1103812	who formed the commonwealth of independent states	920760	what was the goal of the american colonization society	68
1103812	who formed the commonwealth of independent states	1144237	what were the northern colonies founded for	69
1103812	who formed the commonwealth of independent states	917865	what was an achievement of the second continental congress?	70
1103812	who formed the commonwealth of independent states	1179241	how many colonies ratified the constitution	71
1103812	who formed the commonwealth of independent states	81375	canadian confederation what did each colony want	72
1103812	who formed the commonwealth of independent states	1043662	who made up the central powers? was this originally the triple entente or triple alliance?	73
1103812	who formed the commonwealth of independent states	925998	what year did britan take over the 13 colonies	74
1103812	who formed the commonwealth of independent states	1016041	which of the southern colonies was established as a proprietorship?	75
1103812	who formed the commonwealth of independent states	569908	what are the founding of the south colonies	76
1103812	who formed the commonwealth of independent states	898750	what step did the colonists take to make sure that they would never be taxed without representation in the new united states?	77
1103812	who formed the commonwealth of independent states	962498	when was the un formed	78
1103812	who formed the commonwealth of independent states	57587	by signing the declaration of independence what did the colonies receive	79
1103812	who formed the commonwealth of independent states	1023183	which which one was the first colony	80
1103812	who formed the commonwealth of independent states	1175451	in what city was the un charter drawn up and adopted?	81
1103812	who formed the commonwealth of independent states	664893	what happened after the first continental congress	82
